player,salary,adj_salary,year-start,year-end
Greg Foster,"$420,000","$690,968",1996,1997
Darrell Armstrong,"$410,000","$674,516",1996,1997
Martin Muursepp,"$401,000","$659,710",1996,1997
Don Reid,"$400,000","$658,065",1996,1997
Michael Curry,"$400,000","$658,065",1996,1997
Rick Mahorn,"$400,000","$658,065",1996,1997
Joe Wolf,"$400,000","$658,065",1996,1997
Chris Whitney,"$400,000","$658,065",1996,1997
Bryon Russell,"$385,000","$633,387",1996,1997
Darrick Martin,"$375,000","$616,936",1996,1997
Craig Ehlo,"$360,000","$592,258",1996,1997
David Wesley,"$350,000","$575,806",1996,1997
Jimmy King,"$330,000","$542,903",1996,1997
Lawrence Moten,"$321,000","$528,097",1996,1997
Shane Heal,"$320,000","$526,452",1996,1997
Shawnelle Scott,"$300,000","$493,548",1996,1997
Ed Pinckney,"$300,000","$493,548",1996,1997
Howard Eisley,"$298,000","$490,258",1996,1997
Fred Hoiberg,"$297,000","$488,613",1996,1997
Rafael Addison,"$290,000","$477,097",1996,1997
Andrew DeClercq,"$276,000","$454,064",1996,1997
Steve Scheffler,"$275,000","$452,419",1996,1997
Xavier McDaniel,"$254,000","$417,871",1996,1997
Anthony Goldwire,"$250,000","$411,290",1996,1997
Jon Barry,"$247,500","$407,177",1996,1997
Eldridge Recasner,"$247,500","$407,177",1996,1997
Tyrone Corbin,"$247,500","$407,177",1996,1997
Donnie Boyce,"$247,500","$407,177",1996,1997
Ivano Newbill,"$247,500","$407,177",1996,1997
Willie Burton,"$247,500","$407,177",1996,1997
Tony Massenburg,"$247,500","$407,177",1996,1997
Tony Smith,"$247,500","$407,177",1996,1997
Carl Thomas,"$247,500","$407,177",1996,1997
Oliver Miller,"$247,500","$407,177",1996,1997
Fred Roberts,"$247,500","$407,177",1996,1997
Greg Dreiling,"$247,500","$407,177",1996,1997
Keith Jennings,"$247,500","$407,177",1996,1997
LaSalle Thompson,"$247,500","$407,177",1996,1997
Litterial Green,"$247,500","$407,177",1996,1997
Lou Roe,"$247,500","$407,177",1996,1997
Mike Peplowski,"$247,500","$407,177",1996,1997
Matt Bullard,"$247,500","$407,177",1996,1997
Matt Maloney,"$247,500","$407,177",1996,1997
Othella Harrington,"$247,500","$407,177",1996,1997
Sam Mack,"$247,500","$407,177",1996,1997
Charles Jones,"$247,500","$407,177",1996,1997
Tracy Moore,"$247,500","$407,177",1996,1997
Brent Scott,"$247,500","$407,177",1996,1997
Jerome Allen,"$247,500","$407,177",1996,1997
Kevin Duckworth,"$247,500","$407,177",1996,1997
Jerome Kersey,"$247,500","$407,177",1996,1997
Byron Scott,"$247,500","$407,177",1996,1997
Rumeal Robinson,"$247,500","$407,177",1996,1997
Doug Edwards,"$247,500","$407,177",1996,1997
Rich Manning,"$247,500","$407,177",1996,1997
Isaac Austin,"$247,500","$407,177",1996,1997
Mark Strickland,"$247,500","$407,177",1996,1997
Voshon Lenard,"$247,500","$407,177",1996,1997
Tony Farmer,"$247,500","$407,177",1996,1997
David Wood,"$247,500","$407,177",1996,1997
Dean Garrett,"$247,500","$407,177",1996,1997
Chris Jent,"$247,500","$407,177",1996,1997
Eric Leckner,"$247,500","$407,177",1996,1997
Scott Brooks,"$247,500","$407,177",1996,1997
Antonio Harvey,"$247,500","$407,177",1996,1997
Eric Snow,"$247,500","$407,177",1996,1997
Larry Stewart,"$247,500","$407,177",1996,1997
Gerald Wilkins,"$247,500","$407,177",1996,1997
Derek Strong,"$247,500","$407,177",1996,1997
Doug Overton,"$247,500","$407,177",1996,1997
Mark Bradtke,"$247,500","$407,177",1996,1997
Mark Davis,"$247,500","$407,177",1996,1997
Rex Chapman,"$247,500","$407,177",1996,1997
Darrin Hancock,"$247,500","$407,177",1996,1997
Reggie Jordan,"$247,500","$407,177",1996,1997
Tyus Edney,"$247,500","$407,177",1996,1997
Kevin Salvadori,"$247,500","$407,177",1996,1997
Dominique Wilkins,"$247,500","$407,177",1996,1997
Walt Williams,"$247,500","$407,177",1996,1997
Ben Wallace,"$247,500","$407,177",1996,1997
Jaren Jackson,"$247,500","$407,177",1996,1997
Ashraf Amaya,"$247,500","$407,177",1996,1997
Matt Fish,"$247,500","$407,177",1996,1997
Mark Hendrickson,"$247,000","$406,355",1996,1997
Brett Szabo,"$220,000","$361,935",1996,1997
Steve Hamer,"$220,000","$361,935",1996,1997
Malik Rose,"$220,000","$361,935",1996,1997
Carlos Strong,"$220,000","$361,935",1996,1997
Reggie Geary,"$220,000","$361,935",1996,1997
Erick Strickland,"$220,000","$361,935",1996,1997
Darvin Ham,"$220,000","$361,935",1996,1997
Marcus Mann,"$220,000","$361,935",1996,1997
Ray Owes,"$220,000","$361,935",1996,1997
Emanual Davis,"$220,000","$361,935",1996,1997
Randy Livingston,"$220,000","$361,935",1996,1997
Travis Knight,"$220,000","$361,935",1996,1997
Chris Robinson,"$220,000","$361,935",1996,1997
James Scott,"$220,000","$361,935",1996,1997
Virginijus Praskevicius,"$220,000","$361,935",1996,1997
Amal McCaskill,"$220,000","$361,935",1996,1997
Ben Davis,"$220,000","$361,935",1996,1997
Marcus Brown,"$220,000","$361,935",1996,1997
Donald Whiteside,"$220,000","$361,935",1996,1997
Shandon Anderson,"$220,000","$361,935",1996,1997
Earl Cureton,"$205,200","$337,587",1996,1997
John Long,"$205,200","$337,587",1996,1997
Kenny Smith,"$190,100","$312,745",1996,1997
Lloyd Daniels,"$184,100","$302,874",1996,1997
Henry James,"$181,100","$297,938",1996,1997
Stephen Howard,"$181,100","$297,938",1996,1997
Aaron Williams,"$169,000","$278,032",1996,1997
Robert Werdann,"$166,000","$273,097",1996,1997
Gaylon Nickerson,"$152,900","$251,545",1996,1997
Michael Jordan,"$33,140,000","$53,296,273",1997,1998
Patrick Ewing,"$20,500,000","$32,968,424",1997,1998
Horace Grant,"$14,285,714","$22,974,511",1997,1998
Shaquille O'Neal,"$12,857,143","$20,677,061",1997,1998
David Robinson,"$12,397,440","$19,937,759",1997,1998
Alonzo Mourning,"$11,254,800","$18,100,147",1997,1998
Juwan Howard,"$11,250,000","$18,092,428",1997,1998
Hakeem Olajuwon,"$11,156,000","$17,941,255",1997,1998
Gary Payton,"$10,514,688","$16,909,887",1997,1998
Dikembe Mutombo,"$9,615,187","$15,463,296",1997,1998
Reggie Miller,"$9,031,850","$14,525,164",1997,1998
Chris Webber,"$9,000,000","$14,473,942",1997,1998
Shawn Kemp,"$8,600,000","$13,830,656",1997,1998
Larry Johnson,"$8,460,714","$13,606,654",1997,1998
Derrick Coleman,"$8,002,800","$12,870,229",1997,1998
Kevin Johnson,"$8,000,000","$12,865,726",1997,1998
Latrell Sprewell,"$7,770,000","$12,495,837",1997,1998
Anfernee Hardaway,"$7,580,000","$12,190,276",1997,1998
Elden Campbell,"$7,000,000","$11,257,510",1997,1998
Danny Manning,"$6,833,333","$10,989,474",1997,1998
Robert Horry,"$6,000,000","$9,649,295",1997,1998
Allan Houston,"$6,000,000","$9,649,295",1997,1998
Shawn Bradley,"$5,940,000","$9,552,802",1997,1998
Grant Hill,"$5,850,000","$9,408,062",1997,1998
Otis Thorpe,"$5,700,000","$9,166,830",1997,1998
Glenn Robinson,"$5,510,000","$8,861,269",1997,1998
Clyde Drexler,"$5,500,000","$8,845,187",1997,1998
Tom Gugliotta,"$5,500,000","$8,845,187",1997,1998
Steve Smith,"$5,400,000","$8,684,365",1997,1998
Sean Elliott,"$5,333,333","$8,577,150",1997,1998
Dale Davis,"$5,273,333","$8,480,657",1997,1998
Jason Kidd,"$5,223,333","$8,400,246",1997,1998
Karl Malone,"$5,118,578","$8,231,778",1997,1998
John Starks,"$5,112,500","$8,222,003",1997,1998
A.C. Green,"$5,095,088","$8,194,001",1997,1998
Christian Laettner,"$5,050,000","$8,121,490",1997,1998
Kenny Anderson,"$5,010,000","$8,057,161",1997,1998
Brian Grant,"$5,000,000","$8,041,079",1997,1998
John Stockton,"$5,000,000","$8,041,079",1997,1998
Vlade Divac,"$4,833,333","$7,773,042",1997,1998
Tim Hardaway,"$4,800,000","$7,719,436",1997,1998
Glen Rice,"$4,702,000","$7,561,830",1997,1998
Harvey Grant,"$4,671,875","$7,513,383",1997,1998
Jim Jackson,"$4,600,000","$7,397,792",1997,1998
Charles Smith,"$4,576,343","$7,359,747",1997,1998
Ron Harper,"$4,560,000","$7,333,464",1997,1998
Toni Kukoc,"$4,560,000","$7,333,464",1997,1998
John Williams,"$4,550,000","$7,317,382",1997,1998
Dennis Rodman,"$4,500,000","$7,236,971",1997,1998
Antonio Davis,"$4,500,000","$7,236,971",1997,1998
Jamal Mashburn,"$4,433,334","$7,129,757",1997,1998
Kendall Gill,"$4,400,000","$7,076,149",1997,1998
Sherman Douglas,"$4,297,250","$6,910,904",1997,1998
Billy Owens,"$4,225,200","$6,795,033",1997,1998
Isaiah Rider,"$4,210,000","$6,770,588",1997,1998
Jeff Hornacek,"$4,195,000","$6,746,465",1997,1998
Tyrone Hill,"$4,110,000","$6,609,767",1997,1998
Mark Price,"$4,090,920","$6,579,082",1997,1998
Vin Baker,"$4,064,373","$6,536,389",1997,1998
Bison Dele,"$4,050,000","$6,513,274",1997,1998
Bryant Stith,"$4,030,000","$6,481,109",1997,1998
Rony Seikaly,"$4,002,000","$6,436,079",1997,1998
Danny Ferry,"$4,000,000","$6,432,863",1997,1998
Rik Smits,"$4,000,000","$6,432,863",1997,1998
Nick Anderson,"$4,000,000","$6,432,863",1997,1998
Donyell Marshall,"$3,990,000","$6,416,781",1997,1998
PJ Brown,"$3,844,800","$6,183,268",1997,1998
Brian Shaw,"$3,750,000","$6,030,809",1997,1998
Stanley Roberts,"$3,750,000","$6,030,809",1997,1998
Walt Williams,"$3,750,000","$6,030,809",1997,1998
Lionel Simmons,"$3,716,500","$5,976,934",1997,1998
Dell Curry,"$3,660,000","$5,886,069",1997,1998
Chris Gatling,"$3,656,400","$5,880,280",1997,1998
LaPhonso Ellis,"$3,650,000","$5,869,987",1997,1998
Olden Polynice,"$3,610,000","$5,805,659",1997,1998
Derrick McKey,"$3,600,000","$5,789,577",1997,1998
Jim McIlvaine,"$3,600,000","$5,789,577",1997,1998
Calbert Cheaney,"$3,600,000","$5,789,577",1997,1998
Stojko Vrankovic,"$3,580,000","$5,757,412",1997,1998
Bobby Hurley,"$3,552,000","$5,712,382",1997,1998
Dee Brown,"$3,500,000","$5,628,755",1997,1998
Wesley Person,"$3,500,000","$5,628,755",1997,1998
Nate McMillan,"$3,500,000","$5,628,755",1997,1998
Sharone Wright,"$3,500,000","$5,628,755",1997,1998
Anthony Mason,"$3,471,500","$5,582,921",1997,1998
Rod Strickland,"$3,450,000","$5,548,344",1997,1998
Dana Barros,"$3,400,000","$5,467,933",1997,1998
Sam Perkins,"$3,370,000","$5,419,687",1997,1998
Loy Vaught,"$3,350,000","$5,387,523",1997,1998
Detlef Schrempf,"$3,333,333","$5,360,718",1997,1998
Ken Norman,"$3,332,000","$5,358,575",1997,1998
Mahmoud Abdul-Rauf,"$3,300,000","$5,307,112",1997,1998
Robert Pack,"$3,240,000","$5,210,619",1997,1998
Mark Jackson,"$3,200,000","$5,146,290",1997,1998
Luc Longley,"$3,184,900","$5,122,006",1997,1998
Joe Smith,"$3,165,160","$5,090,260",1997,1998
Allen Iverson,"$3,128,640","$5,031,528",1997,1998
Hersey Hawkins,"$3,124,100","$5,024,227",1997,1998
Chris Childs,"$3,120,000","$5,017,633",1997,1998
Arvydas Sabonis,"$3,080,000","$4,953,304",1997,1998
Mookie Blaylock,"$3,000,000","$4,824,647",1997,1998
Joe Dumars,"$3,000,000","$4,824,647",1997,1998
Chris Mills,"$3,000,000","$4,824,647",1997,1998
Mitch Richmond,"$3,000,000","$4,824,647",1997,1998
Avery Johnson,"$3,000,000","$4,824,647",1997,1998
Chris Morris,"$3,000,000","$4,824,647",1997,1998
Tim Duncan,"$2,967,840","$4,772,927",1997,1998
Chris Mullin,"$2,941,500","$4,730,566",1997,1998
Dennis Scott,"$2,920,000","$4,695,990",1997,1998
Bobby Phills,"$2,900,000","$4,663,825",1997,1998
Lamond Murray,"$2,900,000","$4,663,825",1997,1998
Antonio McDyess,"$2,876,640","$4,626,258",1997,1998
Bryon Russell,"$2,857,144","$4,594,904",1997,1998
Charles Oakley,"$2,850,000","$4,583,415",1997,1998
Scott Williams,"$2,850,000","$4,583,415",1997,1998
Pooh Richardson,"$2,820,710","$4,536,310",1997,1998
Dan Majerle,"$2,820,000","$4,535,168",1997,1998
Clarence Weatherspoon,"$2,800,000","$4,503,004",1997,1998
Stacey Augmon,"$2,800,000","$4,503,004",1997,1998
Marcus Camby,"$2,799,240","$4,501,782",1997,1998
Armen Gilliam,"$2,780,400","$4,471,483",1997,1998
Scottie Pippen,"$2,775,000","$4,462,798",1997,1998
Micheal Williams,"$2,775,000","$4,462,798",1997,1998
Andrew Lang,"$2,700,000","$4,342,182",1997,1998
Keith Van Horn,"$2,655,360","$4,270,392",1997,1998
Kevin Edwards,"$2,640,000","$4,245,689",1997,1998
Rodney Rogers,"$2,640,000","$4,245,689",1997,1998
Grant Long,"$2,610,335","$4,197,982",1997,1998
Cedric Ceballos,"$2,605,000","$4,189,402",1997,1998
BJ Armstrong,"$2,600,000","$4,181,361",1997,1998
Jerry Stackhouse,"$2,583,360","$4,154,600",1997,1998
Doug West,"$2,535,000","$4,076,827",1997,1998
Shareef Abdur-Rahim,"$2,513,760","$4,042,668",1997,1998
Dino Radja,"$2,500,000","$4,020,539",1997,1998
Jayson Williams,"$2,500,000","$4,020,539",1997,1998
Sam Cassell,"$2,500,000","$4,020,539",1997,1998
Chuck Person,"$2,470,000","$3,972,293",1997,1998
Mario Elie,"$2,430,000","$3,907,964",1997,1998
Chauncey Billups,"$2,384,640","$3,835,015",1997,1998
Voshon Lenard,"$2,364,597","$3,802,782",1997,1998
Rasheed Wallace,"$2,329,080","$3,745,663",1997,1998
Blue Edwards,"$2,300,000","$3,698,896",1997,1998
Adam Keefe,"$2,300,000","$3,698,896",1997,1998
Vinny Del Negro,"$2,298,777","$3,696,929",1997,1998
Ervin Johnson,"$2,281,128","$3,668,546",1997,1998
Stephon Marbury,"$2,266,320","$3,644,731",1997,1998
Charles Barkley,"$2,250,000","$3,618,485",1997,1998
Mark Bryant,"$2,250,000","$3,618,485",1997,1998
Felton Spencer,"$2,178,099","$3,502,853",1997,1998
Greg Minor,"$2,160,000","$3,473,746",1997,1998
Antonio Daniels,"$2,149,920","$3,457,535",1997,1998
Don MacLean,"$2,120,000","$3,409,417",1997,1998
George Lynch,"$2,115,000","$3,401,376",1997,1998
Kevin Garnett,"$2,109,120","$3,391,920",1997,1998
Pervis Ellison,"$2,090,000","$3,361,171",1997,1998
Michael Cage,"$2,055,421","$3,305,560",1997,1998
Ray Allen,"$2,052,360","$3,300,637",1997,1998
Elmore Spencer,"$2,050,000","$3,296,842",1997,1998
Tracy Murray,"$2,040,000","$3,280,760",1997,1998
Doug Christie,"$2,012,767","$3,236,963",1997,1998
Anthony Peeler,"$2,012,500","$3,236,534",1997,1998
Travis Knight,"$2,000,000","$3,216,431",1997,1998
Eddie Jones,"$2,000,000","$3,216,431",1997,1998
Elliot Perry,"$2,000,000","$3,216,431",1997,1998
Terry Porter,"$2,000,000","$3,216,431",1997,1998
Will Perdue,"$1,987,500","$3,196,328",1997,1998
Tony Battie,"$1,946,880","$3,131,003",1997,1998
Brent Price,"$1,920,000","$3,087,774",1997,1998
Dale Ellis,"$1,920,000","$3,087,774",1997,1998
Michael Smith,"$1,920,000","$3,087,774",1997,1998
Bryant Reeves,"$1,915,680","$3,080,826",1997,1998
Nick Van Exel,"$1,900,000","$3,055,610",1997,1998
Carlos Rogers,"$1,900,000","$3,055,610",1997,1998
Gheorghe Muresan,"$1,887,500","$3,035,507",1997,1998
Popeye Jones,"$1,886,538","$3,033,960",1997,1998
Antoine Walker,"$1,864,080","$2,997,842",1997,1998
Jalen Rose,"$1,852,500","$2,979,219",1997,1998
Khalid Reeves,"$1,852,000","$2,978,415",1997,1998
Carl Herrera,"$1,820,000","$2,926,952",1997,1998
David Wesley,"$1,800,000","$2,894,788",1997,1998
Muggsy Bogues,"$1,800,000","$2,894,788",1997,1998
Bill Wennington,"$1,800,000","$2,894,788",1997,1998
Dean Garrett,"$1,800,000","$2,894,788",1997,1998
Kevin Willis,"$1,800,000","$2,894,788",1997,1998
Ron Mercer,"$1,768,320","$2,843,840",1997,1998
Lindsey Hunter,"$1,750,000","$2,814,377",1997,1998
Damon Stoudamire,"$1,748,760","$2,812,383",1997,1998
Lorenzen Wright,"$1,701,720","$2,736,733",1997,1998
Bimbo Coles,"$1,700,000","$2,733,966",1997,1998
Tim Thomas,"$1,614,240","$2,596,046",1997,1998
Shawn Respert,"$1,602,120","$2,576,554",1997,1998
Erick Strickland,"$1,600,000","$2,573,145",1997,1998
Antoine Carr,"$1,600,000","$2,573,145",1997,1998
Eric Piatkowski,"$1,587,500","$2,553,042",1997,1998
Derek Harper,"$1,560,000","$2,508,816",1997,1998
Kerry Kittles,"$1,559,040","$2,507,272",1997,1998
Yinka Dare,"$1,552,500","$2,496,755",1997,1998
Greg Graham,"$1,540,000","$2,476,652",1997,1998
Eric Montross,"$1,520,000","$2,444,488",1997,1998
James Robinson,"$1,500,000","$2,412,323",1997,1998
Adonal Foyle,"$1,495,000","$2,404,282",1997,1998
Erick Dampier,"$1,478,880","$2,378,358",1997,1998
Ed O'Bannon,"$1,472,640","$2,368,322",1997,1998
Tree Rollins,"$1,470,000","$2,364,077",1997,1998
Terrell Brandon,"$1,469,440","$2,363,176",1997,1998
Lucious Harris,"$1,440,000","$2,315,830",1997,1998
Sean Rooks,"$1,440,000","$2,315,830",1997,1998
Samaki Walker,"$1,433,040","$2,304,637",1997,1998
Buck Williams,"$1,431,000","$2,301,356",1997,1998
Scott Burrell,"$1,430,000","$2,299,748",1997,1998
Corie Blount,"$1,430,000","$2,299,748",1997,1998
Doug Edwards,"$1,430,000","$2,299,748",1997,1998
Acie Earl,"$1,430,000","$2,299,748",1997,1998
Rex Walters,"$1,430,000","$2,299,748",1997,1998
Kevin Gamble,"$1,420,250","$2,284,068",1997,1998
Matt Geiger,"$1,402,000","$2,254,718",1997,1998
Sam Mitchell,"$1,400,000","$2,251,502",1997,1998
Kurt Thomas,"$1,398,960","$2,249,829",1997,1998
Tracy McGrady,"$1,359,360","$2,186,144",1997,1998
Bill Curley,"$1,333,800","$2,145,038",1997,1998
Tony Dumas,"$1,330,000","$2,138,927",1997,1998
Gary Trent,"$1,329,009","$2,137,333",1997,1998
Johnny Newman,"$1,325,000","$2,130,885",1997,1998
Lee Mayberry,"$1,320,000","$2,122,844",1997,1998
Todd Fuller,"$1,293,240","$2,079,809",1997,1998
Danny Fortson,"$1,291,440","$2,076,914",1997,1998
Cherokee Parks,"$1,262,640","$2,030,597",1997,1998
Randy Brown,"$1,260,000","$2,026,351",1997,1998
Haywoode Workman,"$1,260,000","$2,026,351",1997,1998
Howard Eisley,"$1,240,000","$1,994,187",1997,1998
Aaron McKie,"$1,235,000","$1,986,146",1997,1998
Dickey Simpkins,"$1,235,000","$1,986,146",1997,1998
Duane Ferrell,"$1,235,000","$1,986,146",1997,1998
Monty Williams,"$1,235,000","$1,986,146",1997,1998
Vitaly Potapenko,"$1,228,560","$1,975,789",1997,1998
Tariq Abdul-Wahad,"$1,226,880","$1,973,087",1997,1998
Duane Causwell,"$1,211,705","$1,948,683",1997,1998
Andrew DeClercq,"$1,200,000","$1,929,859",1997,1998
Keith Closs,"$1,200,000","$1,929,859",1997,1998
B.J. Tyler,"$1,200,000","$1,929,859",1997,1998
Shandon Anderson,"$1,200,000","$1,929,859",1997,1998
Chris Whitney,"$1,200,000","$1,929,859",1997,1998
Corliss Williamson,"$1,199,520","$1,929,087",1997,1998
Eric Mobley,"$1,178,000","$1,894,478",1997,1998
Kobe Bryant,"$1,167,240","$1,877,173",1997,1998
Austin Croshere,"$1,165,440","$1,874,279",1997,1998
Robert Parish,"$1,150,000","$1,849,448",1997,1998
Malik Sealy,"$1,150,000","$1,849,448",1997,1998
Eric Williams,"$1,139,520","$1,832,594",1997,1998
Chris Dudley,"$1,135,000","$1,825,324",1997,1998
Lorenzo Williams,"$1,128,000","$1,814,067",1997,1998
Derek Anderson,"$1,107,240","$1,780,680",1997,1998
Tim Legler,"$1,105,000","$1,777,078",1997,1998
Brent Barry,"$1,082,520","$1,740,925",1997,1998
Charlie Ward,"$1,054,500","$1,695,863",1997,1998
Steve Nash,"$1,053,360","$1,694,030",1997,1998
Maurice Taylor,"$1,051,800","$1,691,521",1997,1998
Alan Henderson,"$1,028,400","$1,653,889",1997,1998
Clifford Rozier,"$1,022,250","$1,643,997",1997,1998
Tony Delk,"$1,000,680","$1,609,309",1997,1998
Henry James,"$1,000,000","$1,608,215",1997,1998
Don Reid,"$1,000,000","$1,608,215",1997,1998
Rick Fox,"$1,000,000","$1,608,215",1997,1998
Terry Mills,"$1,000,000","$1,608,215",1997,1998
Bo Outlaw,"$1,000,000","$1,608,215",1997,1998
Terry Cummings,"$1,000,000","$1,608,215",1997,1998
Clifford Robinson,"$1,000,000","$1,608,215",1997,1998
Kelvin Cato,"$999,240","$1,606,993",1997,1998
Bob Sura,"$976,920","$1,571,098",1997,1998
Tom Hammonds,"$970,000","$1,559,969",1997,1998
Jermaine O'Neal,"$950,640","$1,528,834",1997,1998
Zan Tabak,"$950,000","$1,527,805",1997,1998
Brevin Knight,"$949,320","$1,526,711",1997,1998
Theo Ratliff,"$928,080","$1,492,552",1997,1998
John Wallace,"$903,120","$1,452,411",1997,1998
Mario Bennett,"$902,500","$1,451,413",1997,1998
Johnny Taylor,"$901,880","$1,450,417",1997,1998
Chris Carr,"$900,000","$1,447,394",1997,1998
Terry Dehere,"$886,125","$1,425,079",1997,1998
Walter McCarty,"$862,560","$1,387,182",1997,1998
Jason Caffey,"$850,920","$1,368,463",1997,1998
Zydrunas Ilgauskas,"$828,000","$1,331,602",1997,1998
Scot Pollard,"$818,160","$1,315,777",1997,1998
Michael Finley,"$816,840","$1,313,655",1997,1998
Dontae' Jones,"$794,880","$1,278,338",1997,1998
Paul Grant,"$785,400","$1,263,092",1997,1998
George Zidek,"$784,200","$1,261,162",1997,1998
Herb Williams,"$766,667","$1,232,966",1997,1998
Roy Rogers,"$763,080","$1,227,197",1997,1998
Randolph Childress,"$760,000","$1,222,244",1997,1998
Anthony Parker,"$754,080","$1,212,723",1997,1998
Travis Best,"$752,000","$1,209,378",1997,1998
Steve Kerr,"$750,000","$1,206,161",1997,1998
Tony Massenburg,"$750,000","$1,206,161",1997,1998
Keith Askins,"$750,000","$1,206,161",1997,1998
Ed Gray,"$723,840","$1,164,090",1997,1998
Loren Meyer,"$722,760","$1,162,354",1997,1998
Chris Anstey,"$713,900","$1,148,105",1997,1998
Eric Snow,"$706,300","$1,135,882",1997,1998
Derek Fisher,"$703,200","$1,130,897",1997,1998
Pete Chilcutt,"$700,000","$1,125,751",1997,1998
Bobby Jackson,"$694,920","$1,117,581",1997,1998
David Vaughn,"$693,840","$1,115,844",1997,1998
Danny Schayes,"$690,000","$1,109,668",1997,1998
Martin Muursepp,"$675,120","$1,085,738",1997,1998
Sherell Ford,"$670,800","$1,078,791",1997,1998
Jerome Williams,"$652,800","$1,049,843",1997,1998
J.R. Reid,"$650,000","$1,045,340",1997,1998
Mark West,"$650,000","$1,045,340",1997,1998
Greg Ostertag,"$647,400","$1,041,158",1997,1998
John Thomas,"$640,440","$1,029,965",1997,1998
Priest Lauderdale,"$630,000","$1,013,175",1997,1998
Eddie Johnson,"$626,700","$1,007,868",1997,1998
David Benoit,"$609,096","$979,557",1997,1998
Brian Evans,"$607,545","$977,063",1997,1998
